Property Prices,Longitude,Latitude,Size,Floor,Highest floor,Units,Parking,Heating,Year,Dist. Green,Dist. Water,Green Index,Dist. Subway,Bus Stop,Dist. CBD,Top Univ.,High School,hex_id
9.975808214115752,129.08416,35.218643,53.29,23,29.0,440.0,0.57,0,2006,8.194092226723388,7.455284431171571,15.16672637758871,5.956163175893241,8,17256.8012439,1,3,8730c160cffffff
10.22194128365466,129.062713,35.14391,84.4295,13,15.0,30.0,1.0,0,2014,8.017363723681793,7.822621973043572,12.66295303254435,6.423826284489951,10,18137.2140793,0,2,8730c16f4ffffff
9.903487552536127,128.95856,35.110309,84.93,11,20.0,1746.0,2.69,0,1992,8.164231735122362,8.191863251684833,11.67740500184909,7.098337057271785,12,19140.4963637,0,2,8730c1684ffffff
10.4341158035983,128.957991,35.101092,138.56,8,20.0,848.0,0.83,0,1992,8.164231735122362,8.191863251684833,12.5974424463757,7.160852328115965,12,19140.4963637,0,2,8730c1684ffffff
10.3254819625955,128.981249,35.10060900000001,107.12,12,12.0,18.0,0.5,0,2007,7.856062618350504,8.068665658970076,10.0437835151627,5.630847222621254,1,19911.1978153,0,2,8730c1680ffffff
10.33526996896167,129.062066,35.143952,84.94,7,15.0,56.0,1.0,0,2017,7.856062618350504,8.068665658970076,10.86591045673074,6.365196731956567,1,19911.1978153,0,2,8730c16f4ffffff
10.54534143870852,129.030226,35.154088,77.3048,24,28.0,298.0,1.02,0,2013,7.802349285249036,8.218588244377907,9.114506286982234,5.785240097457633,7,21634.4336161,0,2,8730c16adffffff
10.08580910933008,129.038141,35.15165,84.9,13,22.0,383.0,1.01,0,2000,7.802349285249036,8.218588244377907,7.874514607988158,6.733700739464497,7,21634.4336161,0,2,8730c16adffffff
10.02127058819251,129.041211,35.154823,59.7257,6,9.0,116.0,0.93,0,2012,8.814019839674392,6.681431795158769,11.25028892381654,5.601779275351616,2,24427.1195011,0,0,8730c161affffff
10.0540604110155,129.035478,35.155413,46.99,12,13.0,8.0,0.87,0,2018,8.814019839674392,6.681431795158769,8.133823733357964,6.09533593969909,2,24427.1195011,0,0,8730c16adffffff
10.91144547293611,129.03379,35.154662,135.7818,26,29.0,299.0,1.69,0,2006,8.814019839674392,6.681431795158769,8.208863026997028,5.236011864775644,2,24427.1195011,0,0,8730c16adffffff
9.367344120785848,129.218351,35.252502,52.9649,4,12.0,44.0,0.7,0,2002,8.726891319223032,5.802677917197085,6.969553208210051,8.815645136044168,0,23631.2769714,0,0,8730c1641ffffff
9.615805480084347,129.209011,35.238445,59.8027,3,15.0,56.0,0.89,0,2007,8.726891319223032,5.802677917197085,13.14414409208576,8.540750131402692,0,23631.2769714,0,0,8730c1640ffffff
9.239899174217726,129.214749,35.236449,50.8436,6,12.0,44.0,0.7,0,2001,8.726891319223032,5.802677917197085,10.60422637758873,8.685153834520841,0,23631.2769714,0,0,8730c1643ffffff
9.723163998404846,129.216547,35.253097,53.4307,11,20.0,147.0,0.87,0,2004,8.726891319223032,5.802677917197085,7.738697300295842,8.783899874510182,0,23631.2769714,0,0,8730c1640ffffff
10.02127058819251,129.234958,35.269379,59.8905,20,33.0,449.0,0.79,0,2011,8.726618664691982,5.490324812727821,10.54232156065087,9.186674739352537,2,23718.3706272,0,0,8730c166affffff
9.568014816248,129.082809,35.111805,59.92,20,24.0,885.0,0.63,0,1996,10.10585593833846,6.300864188223415,7.213185327292887,8.067678954612738,7,7455.4198869,13,11,8730c16f2ffffff
9.975808214115752,129.084602,35.112203,74.01,21,24.0,244.0,0.64,0,1997,10.10167020365817,3.726225535502177,10.76940412352068,8.046224764138051,32,6674.75857017,16,15,8730c16f2ffffff
9.581903928408666,128.996101,35.09079699999999,59.83,7,20.0,224.0,0.69,0,1995,10.10518793972102,4.173676476290935,10.11269762389051,7.212696464905799,27,6906.399441820001,13,12,8730c1683ffffff
10.07932983073232,129.002664,35.090248,76.2709,15,24.0,145.0,0.93,0,2018,10.12069568795572,5.955120031768153,11.16593472633134,7.506138657453245,16,7873.08974292,13,10,8730c1681ffffff
9.95227771670556,128.99495,35.08987800000001,84.99,8,24.0,477.0,0.98,0,1997,10.10970920071457,6.53387601626547,11.51159740199702,7.265585318740245,6,7797.69380586,13,9,8730c1683ffffff
9.769956159911604,128.9946,35.089124,73.56,12,24.0,498.0,1.11,0,1999,10.10970920071457,6.53387601626547,10.93669101331358,7.327827632364391,6,7797.69380586,13,9,8730c1683ffffff
9.64212278840172,128.99657,35.090523,59.75,9,20.0,200.0,0.71,0,1994,10.12538281771328,5.622813674236958,9.285774546967438,7.255853598399078,17,7793.181304830001,13,10,8730c1683ffffff
9.814656338829511,128.975451,35.1295,73.07,7,15.0,447.0,0.49,0,2003,10.09654423640342,5.812512881187228,8.634603827662705,8.151798359880129,14,6873.34186041,13,12,8730c16a3ffffff
9.35010231435134,128.970318,35.071383,77.425,14,15.0,447.0,0.49,0,1992,10.09654423640342,5.812512881187228,6.167743389423065,6.938525589270437,14,6873.34186041,13,12,8730c1682ffffff
10.37667361247316,129.102466,35.195556,74.65,1,25.0,814.0,1.01,0,2006,10.09654423640342,5.812512881187228,11.10257373335797,6.792240496255045,14,6873.34186041,13,12,8730c160affffff
9.615805480084347,128.95785,35.104077,83.7,8,13.0,86.0,0.44,0,1993,10.13686110822092,4.483384181753482,12.47538369082837,7.092294358261706,25,8270.46301001,10,8,8730c1684ffffff
9.933046354777671,129.107747,35.184168,81.52,12,12.0,20.0,1.0,0,2003,10.13686110822092,4.483384181753482,10.1027644230769,7.467969952980363,25,8270.46301001,10,8,8730c16e4ffffff
9.635608107380529,128.986931,35.161542,44.4295,5,15.0,48.0,1.0,0,2014,10.09409491786614,4.078462411137367,6.383737056213008,5.145797558080176,24,6554.73589781,16,15,8730c1612ffffff
8.943636705909594,129.05785,35.148045,22.26,7,10.0,128.0,0.24,0,2013,10.12674206226622,5.488436796609122,8.17507049741123,5.374821169523956,15,7785.01264867,13,10,8730c16f4ffffff
9.392661928770137,129.067147,35.144782,27.716,14,15.0,90.0,0.55,0,2016,10.12466835127109,5.656711718711383,10.71505755362424,4.970477181574375,20,7935.84122132,13,9,8730c16f4ffffff
10.85899899756356,129.027316,35.154798,130.3484,4,30.0,489.0,1.35,0,2010,10.09600665969624,4.505749379937591,9.449831268491105,6.600891948488535,28,6625.2762916,16,15,8730c16adffffff
9.78131991856192,129.02559,35.153695,44.86,8,15.0,40.0,1.18,0,2015,10.09600665969624,4.505749379937591,7.171765208949696,6.575428059752897,28,6625.2762916,16,15,8730c16adffffff
10.38065297480948,129.026167,35.152491,84.9965,8,15.0,102.0,0.91,0,2017,10.09600665969624,4.505749379937591,7.165247087647917,6.684786816983187,28,6625.2762916,16,15,8730c16adffffff
10.62132734568645,129.021122,35.152786,84.4932,33,39.0,620.0,1.24,0,2018,10.12464114416526,5.547628277950934,9.902580667529564,4.713466606251036,15,7753.18435548,13,10,8730c16adffffff
10.06475570013225,129.01752,35.15260900000001,49.989,9,15.0,224.0,0.66,0,2016,10.12464114416526,5.547628277950934,9.043194110576904,6.021917379214624,15,7753.18435548,13,10,8730c16adffffff
9.392661928770137,129.026394,35.16268400000001,44.87,19,20.0,640.0,2.16,0,1994,10.12464114416526,5.547628277950934,10.1576368343195,7.293074558665446,15,7753.18435548,13,10,8730c161effffff
9.615805480084347,129.027194,35.163416,56.88,8,20.0,340.0,1.13,0,1994,10.13403154182276,3.839509118188445,10.5356589774408,7.310156777614088,18,8011.79971417,13,9,8730c161effffff
9.305650551780507,129.025663,35.159499,39.72,3,5.0,380.0,1.0,0,1987,10.12353363251118,6.550348347894738,12.91551867603546,7.032948366206418,9,8390.519370099999,10,8,8730c16adffffff
9.825526011066415,129.032459,35.16141500000001,58.01,15,15.0,2716.0,1.0,0,1989,10.10591271878982,4.781422951623356,11.30493019600589,6.926814818592978,24,6982.49683494,13,12,8730c161effffff
9.841612148818038,129.035537,35.16092,59.28,13,15.0,2716.0,1.0,0,1989,10.16769295890735,5.639240841133343,15.11372041420115,6.942479990104999,24,9413.89044179,10,6,8730c161effffff
9.903487552536127,129.025671,35.154028,47.7,7,15.0,46.0,1.0,0,2015,10.16769295890735,5.639240841133343,7.247723280325435,6.598719164905352,24,9413.89044179,10,6,8730c16adffffff
9.883284845218608,129.083849,35.267113,84.99,5,12.0,37.0,0.92,0,1997,10.16769295890735,5.639240841133343,11.88209019045855,7.112424368038001,24,9413.89044179,10,6,8730c162dffffff
10.45737266576257,129.071141,35.192448,59.84,19,30.0,1127.0,1.2,0,2001,10.16769295890735,5.639240841133343,12.89313285872778,6.226654289815039,24,9413.89044179,10,6,8730c161dffffff
10.40426284044862,129.068155,35.192564,59.676,15,28.0,1110.0,1.15,0,2002,10.15034852853756,5.131998139517213,9.718085475221873,5.23987631829926,19,8894.61210228,10,6,8730c161dffffff
11.40199390426295,129.068299,35.191761,158.8408,26,36.0,364.0,2.01,0,2011,10.1394992826991,4.52677575665108,9.65104359282542,4.683753823547682,21,8154.747967290001,13,9,8730c161dffffff
11.03488966402723,129.070635,35.187359,142.5818,12,27.0,478.0,1.58,0,2010,10.14003633221258,4.352631705396728,14.93385378143487,6.201858834305266,24,8219.200990970001,13,9,8730c161dffffff
10.87237073452945,129.086241,35.193476,126.149,9,25.0,398.0,1.23,0,2005,10.15485057005156,5.575394458109192,12.51104844674553,6.867595229831193,4,9661.78021536,10,6,8730c160affffff
10.52406404026124,129.084615,35.193401,84.93700000000001,4,25.0,540.0,1.03,0,2001,10.16802678338699,5.658462157119168,13.08318694526623,6.63641157962893,24,9428.7608014,10,6,8730c160affffff
10.84739345144326,129.065266,35.189949,84.9989,1,15.0,30.0,1.0,0,2001,10.08153652296007,4.699287636528124,13.05673885909761,5.945808591413237,36,5968.275262589998,18,17,8730c161dffffff
11.1562505210315,129.082977,35.192415,157.8562,6,27.0,1156.0,1.62,0,2005,10.08153652296007,4.699287636528124,10.35789571005915,6.512312979094468,36,5968.275262589998,18,17,8730c160affffff
9.915910072534684,129.07017,35.191321,49.916,10,14.0,45.0,0.82,0,2017,10.03701710929334,5.689914962842897,13.20255870931948,5.844743368127703,51,4130.72019508,21,20,8730c161dffffff
10.08580910933008,129.070949,35.180371,59.9912,7,23.0,418.0,1.05,0,2007,10.026184853648,3.351320073864176,13.53573987610943,6.677015081986829,48,4074.34175911,21,20,8730c1619ffffff
10.23279129967873,129.065949,35.183354,84.98,8,15.0,170.0,1.43,0,2003,10.06603853689414,6.732503379526997,12.28933986686387,7.025624213803978,23,4535.11347708,21,20,8730c161dffffff
10.19241884438834,129.179449,35.178615,59.88,10,25.0,788.0,1.07,1,1998,10.06603853689414,6.732503379526997,12.54733149963014,7.129649676255855,23,4535.11347708,21,20,8730c16ecffffff
10.16585181700362,129.176881,35.175647,59.526,7,25.0,938.0,1.0,0,1997,10.06603853689414,6.732503379526997,10.27999607063607,6.671250015214468,23,4535.11347708,21,20,8730c16ecffffff
9.740968623038354,129.049357,35.157583,79.69,7,24.0,63.0,1.09,0,2004,10.08805186477288,5.74008493399652,12.05192538831357,4.443800960992434,39,5928.4429541,18,18,8730c161affffff
9.778491062361445,128.971054,35.101962,46.37,9,13.0,92.0,0.83,0,2014,10.08939385580448,6.007928972855598,11.49006679918636,6.100791836524628,32,5839.57319845,18,18,8730c1680ffffff
10.12663110385034,129.09185,35.26626599999999,84.865,5,9.0,18.0,0.77,0,2000,10.04598897049745,5.780278823018378,11.13318810096151,5.09479045916617,32,4349.70663149,21,20,8730c162dffffff
10.65725935491251,129.074393,35.186812,108.23,10,25.0,950.0,1.05,0,1984,10.04598897049745,5.780278823018378,10.23955829326921,5.518502928905295,32,4349.70663149,21,20,8730c161dffffff
10.22194128365466,129.110943,35.183427,83.08,14,25.0,950.0,1.05,0,1994,10.08043257264617,6.194681067767675,9.788085937499972,7.429727137935088,25,5379.04632811,18,18,8730c16e4ffffff
9.95227771670556,129.016772,35.110989,111.03,8,25.0,950.0,1.05,0,2001,10.08043257264617,6.194681067767675,11.10445173816565,4.92946125889304,25,5379.04632811,18,18,8730c16aaffffff
10.24352485532184,129.056692,35.145946,84.9375,8,25.0,950.0,1.05,0,2003,10.08043257264617,6.194681067767675,8.087647928994063,6.008290160510992,25,5379.04632811,18,18,8730c16f4ffffff
10.60905725309463,129.166905,35.177375,101.94,3,25.0,950.0,1.05,0,1997,10.07152176184594,6.623773960898425,12.40069688424552,7.315031561768513,20,4764.97153822,21,20,8730c16ecffffff
10.80972794855678,129.142581,35.161175,59.83,4,15.0,624.0,1.0,0,1996,10.06866734344494,4.886797881582068,11.98480838572481,6.745138660541365,38,5313.739478940001,18,18,8730c16e3ffffff
10.03889218954233,129.186442,35.16654,59.85,23,24.0,1358.0,1.14,1,1996,10.06341367088605,4.866174819884388,14.53498867418635,7.239981352439175,42,5110.84884731,21,20,8730c16e8ffffff
10.5320962119585,129.01557,35.241124,99.66,11,20.0,570.0,1.33,0,1998,10.05260706221989,5.586497179826297,12.45505501109464,6.646897081822032,35,4582.8416032,21,20,8730c1622ffffff
10.81174611271302,129.089993,35.236763,134.12,4,24.0,1408.0,0.97,0,1995,10.08229744271089,3.461168972986075,11.00677237426032,5.769057355062382,22,6167.40079612,17,16,8730c162bffffff
9.87816974455184,129.087423,35.192357,71.26,4,24.0,318.0,0.76,0,1983,10.06601260000469,5.352672121680699,7.118181397928978,7.068106908126885,42,5120.11875351,21,20,8730c160affffff
10.11859893215307,129.092638,35.192292,84.87,16,24.0,318.0,0.76,0,1994,10.06601260000469,5.352672121680699,13.63876433062126,7.025405220374126,42,5120.11875351,21,20,8730c160affffff
9.560997243589352,129.116631,35.116843,56.4,11,24.0,318.0,0.76,0,1992,10.08866287235961,5.435659918997388,10.3491355399408,8.200453117939379,42,6186.78865002,16,15,8730c16c6ffffff
9.392661928770137,129.163158,35.226446,59.58,5,24.0,318.0,0.76,0,1995,10.07613896198702,3.893465964263057,10.96069480399405,7.225226410196061,32,5712.70890997,18,18,8730c1655ffffff
10.22194128365466,129.086222,35.281045,84.62,5,24.0,318.0,0.76,0,1997,10.07613896198702,3.893465964263057,17.7522940551035,7.231492843693144,32,5712.70890997,18,18,8730c175effffff
10.26116199680794,129.047,35.168916,84.6885,7,24.0,318.0,0.76,0,2005,10.07613896198702,3.893465964263057,14.00774315828399,7.401897912923377,32,5712.70890997,18,18,8730c161effffff
10.53475932937799,129.142656,35.161841,58.695,12,24.0,318.0,0.76,0,1995,10.07613896198702,3.893465964263057,12.56529678254434,6.740524464298747,32,5712.70890997,18,18,8730c16e3ffffff
9.996522418503318,129.090124,35.264551,59.4,7,8.0,144.0,0.73,0,1993,10.08785655812557,2.708227798390878,13.77626895340233,5.850357418870237,20,6346.51362718,16,15,8730c162dffffff
10.60905725309463,129.085334,35.279584,128.8988,4,15.0,158.0,2.05,0,2007,10.10791781714607,5.663260744316034,15.17326183431949,7.210747418045247,37,6658.78208834,16,15,8730c162dffffff
10.37349118178186,129.091186,35.150985,84.9227,18,31.0,451.0,1.04,0,2005,10.09598881054665,3.728585263673063,7.577957424186379,7.722620064759445,29,6523.65742356,16,15,8730c16f5ffffff
10.81977828441028,129.176027,35.159052,161.747,4,6.0,46.0,1.87,0,2007,10.08822819571312,6.498062916154398,12.14027829142008,7.292967255899987,18,5503.810117550001,18,18,8730c16eeffffff
8.987196820661973,128.983095,35.0753,53.5994,4,20.0,261.0,0.74,0,2002,10.08822819571312,6.498062916154398,10.4556559726331,6.724353031281383,18,5503.810117550001,18,18,8730c1683ffffff
9.104979856318357,129.013287,35.149354,32.68,8,15.0,312.0,0.5,0,2004,10.05478707102448,5.978674180913745,13.14388406065085,5.654252948002761,32,4542.89477096,21,20,8730c16acffffff
10.22557105170524,129.179423,35.168466,59.5925,13,18.0,168.0,1.15,1,2002,10.09951695258044,7.054384431895222,10.38883945081358,5.982933855274283,20,4846.80890484,19,19,8730c16e8ffffff
9.903487552536127,129.092579,35.252622,59.58,4,22.0,199.0,1.01,0,1996,10.10395212289232,6.935994363157391,9.526216947115367,6.418088147272455,26,4886.12356066,19,19,8730c1629ffffff
9.998797732340453,129.226695,35.225711,59.9295,18,18.0,117.0,1.05,0,2018,10.10395212289232,6.935994363157391,7.642820821005906,8.954499076826748,26,4886.12356066,19,19,8730c165dffffff
10.41930071781316,129.083894,35.20025800000001,82.0,17,20.0,74.0,1.16,0,2012,10.10124887730301,6.993225901176803,7.228440504807682,5.398067579439702,24,4796.66588893,19,19,8730c160affffff
10.38282250921075,129.088274,35.22157199999999,84.97,7,22.0,192.0,0.64,0,1994,10.10940374788784,6.907786218153516,10.83396126109465,5.748348025785634,10,5188.72095704,18,18,8730c160cffffff
10.16585181700362,129.062305,35.20711,84.9869,2,15.0,136.0,1.03,0,2004,10.09008147430098,7.239329784037384,12.32028938609463,6.728565049189314,21,4662.67782824,19,19,8730c1603ffffff
10.04324949491129,129.215615,35.254666,73.1993,3,11.0,37.0,1.0,0,2017,10.09008147430098,7.239329784037384,8.922944018121278,8.776934992187773,21,4662.67782824,19,19,8730c1640ffffff
9.898475010712584,128.996698,35.101997,49.9306,5,17.0,182.0,0.69,0,2015,10.09008147430098,7.239329784037384,12.46001872226327,6.166814642789069,21,4662.67782824,19,19,8730c1681ffffff
10.31559720336296,128.995708,35.10178,72.0405,9,20.0,123.0,1.3,0,2017,10.09008147430098,7.239329784037384,13.61557530510351,6.236372662246286,21,4662.67782824,19,19,8730c1681ffffff
9.852194258148575,129.0909,35.26920399999999,83.023,7,10.0,55.0,0.9,0,2000,10.09008147430098,7.239329784037384,10.47645270894968,6.373305982381821,21,4662.67782824,19,19,8730c162dffffff
10.35774282481372,129.09118,35.268778,123.07,9,10.0,55.0,0.98,0,2000,10.09990680328456,7.037893879238963,10.21022096893489,6.247642364120983,22,4833.5195386,19,19,8730c162dffffff
8.909235279192261,129.065046,35.151182,27.43,11,15.0,132.0,0.55,0,2003,10.09990680328456,7.037893879238963,12.49853226701179,5.466602166857723,22,4833.5195386,19,19,8730c16f4ffffff
10.51596683002862,129.165613,35.166878,84.9756,12,14.0,60.0,1.05,1,2003,10.06608214234209,7.141965057204867,8.848407451923064,6.041146935345008,15,4251.23099819,22,21,8730c16eeffffff
9.164296433474776,128.961366,35.112045,36.29,3,5.0,60.0,0.43,0,1983,10.06608214234209,7.141965057204867,8.95157058986684,6.962877436889284,15,4251.23099819,22,21,8730c1684ffffff
9.711115659888671,129.007454,35.212032,61.85,1,5.0,60.0,0.43,0,1982,10.06608214234209,7.141965057204867,10.62354382396448,5.763606147396231,15,4251.23099819,22,21,8730c1606ffffff
9.798127036878304,128.997467,35.204588,84.91,11,14.0,78.0,0.91,0,2003,10.06608214234209,7.141965057204867,9.983589127218911,4.881498773557293,15,4251.23099819,22,21,8730c1633ffffff
9.680344001221918,129.071523,35.080915,74.76,4,16.0,224.0,0.62,0,1993,10.06608214234209,7.141965057204867,8.594056259245546,8.635394676283394,15,4251.23099819,22,21,8730c16d6ffffff
9.798127036878304,129.017042,35.077941,84.07,10,10.0,80.0,1.88,0,1985,10.10011560808942,7.011028433869478,8.597563794378685,8.00764673214581,25,4688.64146635,20,20,8730c168effffff
9.680344001221918,129.011808,35.153098,64.71,7,17.0,48.0,0.98,0,2003,10.10011560808942,7.011028433869478,12.64409208579879,5.606720171542642,25,4688.64146635,20,20,8730c16acffffff
9.95227771670556,129.01889,35.110187,72.26,11,13.0,20.0,0.6,0,2003,10.10011560808942,7.011028433869478,10.39157267011832,5.182280105368805,25,4688.64146635,20,20,8730c168cffffff
10.40426284044862,129.115142,35.159709,81.75,3,10.0,18.0,1.06,0,2005,10.09831152338394,7.075969282809668,7.970263960798799,5.8973198197438,22,4811.99474335,19,19,8730c16e2ffffff
10.32219788739432,129.169969,35.237152,84.78,15,15.0,474.0,1.11,0,2014,10.10627685244651,7.002388919330699,15.72783954326918,5.690272262380384,8,5152.21909666,18,18,8730c1673ffffff
9.417354541360508,129.013696,35.198197,84.96,2,15.0,86.0,0.45,0,1992,10.06932719055433,6.079448457290527,12.38000416050292,7.567830931513678,5,6212.86790219,17,16,8730c1615ffffff
8.824677891164196,129.047727,35.157102,29.518,8,12.0,80.0,0.34,0,2003,10.06932719055433,6.079448457290527,11.94492534208576,5.746842869422275,5,6212.86790219,17,16,8730c161affffff
10.20359214498647,129.065603,35.143371,73.31,6,20.0,105.0,1.28,0,2005,10.06932719055433,6.079448457290527,10.25371556028104,5.904329581227267,5,6212.86790219,17,16,8730c16f4ffffff
9.933046354777671,129.039964,35.088707,47.6,9,10.0,19.0,0.74,0,2018,10.06932719055433,6.079448457290527,11.59725175665678,7.293921867971678,5,6212.86790219,17,16,8730c1688ffffff
9.798127036878304,129.049979,35.158966,53.96,8,15.0,27.0,1.04,0,2014,10.06932719055433,6.079448457290527,15.26798839681947,5.340055379342568,5,6212.86790219,17,16,8730c161affffff
10.14643373114652,129.017372,35.111569,84.49,8,14.0,54.0,1.24,0,2005,10.06932719055433,6.079448457290527,8.427370330991108,5.026624845627787,5,6212.86790219,17,16,8730c16aaffffff
10.46310334047155,129.108789,35.142055,84.93,6,11.0,19.0,0.84,0,2003,10.02828811119528,4.86533930130845,10.28558963572483,4.704696106446744,23,4552.59348723,21,20,8730c16f1ffffff
9.64212278840172,129.084713,35.223055,39.2019,8,14.0,26.0,0.85,0,2014,10.02828811119528,4.86533930130845,8.871059079141983,6.103966259699186,23,4552.59348723,21,20,8730c160cffffff
9.210340371976184,128.97214,35.05947800000001,47.23,9,10.0,37.0,0.78,0,2003,10.07303645822216,6.306052589621784,12.15975175665678,5.798436010002129,0,6423.05512977,16,13,8730c1691ffffff
9.883284845218608,129.095326,35.13237,78.09,1,5.0,14.0,0.71,0,2000,10.07303645822216,6.306052589621784,6.396438147189341,6.921512722121565,0,6423.05512977,16,13,8730c16f1ffffff
10.15812977090971,129.112511,35.157489,46.29,12,14.0,65.0,0.72,0,2018,10.07303645822216,6.306052589621784,10.13736016087276,4.735248836647242,0,6423.05512977,16,13,8730c16e2ffffff
10.19988156558993,129.113674,35.15829799999999,50.7624,14,19.0,119.0,1.05,0,2013,10.07303645822216,6.306052589621784,8.865800665680453,4.412319160515619,0,6423.05512977,16,13,8730c16e2ffffff
